t,x,y,z,qx,qy,qz,qw
1403636593163555584,-0.005160467,0.013562001,0.041490998,-0.168240368,-0.071384355,-0.008192328,0.983123779
1403636593213555456,-0.011581566,0.014268250,0.037698362,-0.168925822,-0.083420634,-0.007697552,0.982062042
1403636593263555584,-0.017216578,0.015566460,0.034585699,-0.169396266,-0.095216930,-0.006585225,0.980915546
1403636593313555456,-0.022451570,0.016828738,0.030264195,-0.171416193,-0.103407376,-0.006463268,0.979735494
1403636593363555584,-0.026602184,0.017963232,0.025464287,-0.173822269,-0.108557060,-0.006999091,0.978750348
1403636593413555456,-0.029813148,0.019644450,0.020551890,-0.176181138,-0.111862734,-0.007332133,0.977953553
1403636593463555584,-0.032447223,0.021605968,0.015737168,-0.177368850,-0.111001395,-0.009130259,0.977821887
1403636593513555456,-0.034348711,0.023635510,0.011028297,-0.178888738,-0.106386244,-0.009148166,0.978057802
1403636593563555584,-0.034872830,0.025889244,0.006478921,-0.180881158,-0.102463260,-0.006635255,0.978130519
1403636593613555456,-0.034280837,0.027890455,0.002071603,-0.184609979,-0.097135589,-0.002936802,0.977995515
1403636593663555584,-0.033391904,0.029915221,-0.002128787,-0.189032689,-0.089496396,0.002345311,0.977881134
1403636593713555456,-0.031448599,0.032021262,-0.006130870,-0.193401590,-0.079299413,0.007343353,0.977882147
1403636593763555584,-0.028610582,0.033802036,-0.009680208,-0.196430117,-0.066165939,0.013710384,0.978186727
1403636593813555456,-0.025007268,0.035332341,-0.013082448,-0.198247269,-0.049862828,0.020164646,0.978675127
1403636593863555584,-0.020488344,0.036818612,-0.016166851,-0.195713252,-0.032566473,0.027911065,0.979722798
1403636593913555456,-0.015601530,0.037467707,-0.019220103,-0.192407370,-0.013594500,0.036074501,0.980557621
1403636593963555584,-0.010338819,0.038236234,-0.021502800,-0.186290905,0.006740287,0.043805212,0.981494486
1403636594013555456,-0.004823558,0.038627964,-0.023585882,-0.180865929,0.028506238,0.048333824,0.981905699
1403636594063555584,0.000958034,0.038991012,-0.023459189,-0.176545098,0.049260285,0.054102935,0.981569231
1403636594113555456,0.006896758,0.038235608,-0.025063576,-0.175095931,0.066704355,0.061780397,0.980344415
1403636594163555584,0.012923172,0.038665578,-0.024219286,-0.173068777,0.083602361,0.067182101,0.979052782
1403636594213555456,0.019008782,0.038294915,-0.023250829,-0.173567921,0.097960718,0.071130149,0.977352738
1403636594263555584,0.025026383,0.037734069,-0.021312937,-0.174731940,0.110280082,0.073359020,0.975666702
1403636594313555456,0.031213891,0.036918413,-0.018666763,-0.175264493,0.119688146,0.073972911,0.974415243
1403636594363555584,0.037403602,0.035547856,-0.015781965,-0.175798967,0.127414331,0.072744377,0.973431349
1403636594413555456,0.043088131,0.034467913,-0.011486175,-0.173186302,0.134484470,0.070634112,0.973103940
1403636594463555584,0.048067324,0.033382457,-0.007521525,-0.168254510,0.139328733,0.067270152,0.973525882
1403636594513555456,0.053014003,0.031783033,-0.002841655,-0.162993774,0.141283408,0.063722469,0.974377513
1403636594563555584,0.056867950,0.030117426,0.002169620,-0.157066748,0.142404139,0.063052133,0.975230992
1403636594613555456,0.060166251,0.028474087,0.007291915,-0.152408302,0.140906706,0.063769899,0.976140559
1403636594663555584,0.061942752,0.026883902,0.012278840,-0.148614824,0.139570519,0.064369194,0.976877868
1403636594713555456,0.062371489,0.025292870,0.016831899,-0.146378338,0.135828704,0.064227574,0.977751911
1403636594763555584,0.061182491,0.024189981,0.021539146,-0.144158632,0.130023316,0.061941795,0.979017615
1403636594813555456,0.058789581,0.023292106,0.025706232,-0.142126918,0.119765759,0.058121316,0.980855763
1403636594863555584,0.054907508,0.022587020,0.029683962,-0.140321910,0.108807035,0.053783715,0.982638359
1403636594913555456,0.049680855,0.021973189,0.032787301,-0.138298631,0.094985090,0.046365120,0.984734297
1403636594963555584,0.042975239,0.021653336,0.035253450,-0.136658445,0.078601956,0.038216189,0.986755133
1403636595013555456,0.035245895,0.021189554,0.036396973,-0.135863006,0.058810916,0.031247154,0.988486767
1403636595063555584,0.026829982,0.021373488,0.037513636,-0.136677876,0.039476637,0.023069009,0.989559770
1403636595113555456,0.018668726,0.021837085,0.037587639,-0.138822600,0.019580910,0.016495494,0.989986300
1403636595163555584,0.010258089,0.022645060,0.037615754,-0.141013950,0.000520953,0.010215737,0.989954770
1403636595213555456,0.002459063,0.023746461,0.037149381,-0.143960714,-0.018444899,0.005434029,0.989396572
1403636595263555584,-0.004793753,0.024467049,0.034866326,-0.146914974,-0.036707737,0.001674490,0.988466322
1403636595313555456,-0.011030351,0.025473233,0.032783359,-0.149848536,-0.051112432,-0.002686457,0.987383306
1403636595363555584,-0.015397592,0.026742831,0.030524293,-0.151699081,-0.063659899,-0.004499100,0.986364305
1403636595413555456,-0.019183900,0.028004857,0.027737981,-0.153087094,-0.071573086,-0.007009362,0.985592484
1403636595463555584,-0.021413215,0.029199682,0.024724279,-0.154318422,-0.077016033,-0.008301646,0.984979928
1403636595513555456,-0.022408977,0.030261002,0.021517791,-0.156350374,-0.079598956,-0.008660242,0.984450877
1403636595563555584,-0.021802239,0.031452700,0.018118456,-0.159118429,-0.081515826,-0.010085394,0.983836770
1403636595613555456,-0.020070475,0.032641448,0.015044836,-0.161483154,-0.079493299,-0.010947717,0.983607709
1403636595663555584,-0.017025480,0.034001764,0.011835192,-0.163727999,-0.075522162,-0.011815277,0.983539462
1403636595713555456,-0.012670820,0.035311535,0.008884093,-0.165009141,-0.068999425,-0.010291744,0.983821690
1403636595763555584,-0.007723660,0.036772531,0.006107183,-0.165613741,-0.058345102,-0.011401564,0.984397233
1403636595813555456,-0.001348286,0.038230754,0.003533753,-0.164948672,-0.045021482,-0.009881798,0.985224545
1403636595863555584,0.004414525,0.039513409,0.000668571,-0.164707229,-0.028822741,-0.007535215,0.985892475
1403636595913555456,0.010301306,0.040859252,-0.001608167,-0.164795235,-0.012131678,-0.004268123,0.986243963
1403636595963555584,0.016304271,0.042033784,-0.004258966,-0.166626453,0.003152708,0.000565780,0.986014903
1403636596013555456,0.021507837,0.043644488,-0.006818535,-0.167997047,0.018983746,0.004318090,0.985595226
1403636596063555584,0.025619393,0.044846129,-0.009699766,-0.170508280,0.034512699,0.009031686,0.984710217
1403636596113555456,0.028683294,0.045899093,-0.012562301,-0.173474580,0.046851557,0.013445620,0.983631372
1403636596163555584,0.029989248,0.047142006,-0.015528848,-0.174198523,0.056451097,0.019011142,0.982907295
1403636596213555456,0.030121464,0.047799785,-0.018956997,-0.174105301,0.062056940,0.022858180,0.982503831
1403636596263555584,0.029086335,0.047945939,-0.022795895,-0.173584193,0.063460886,0.027310889,0.982392669
1403636596313555456,0.026377335,0.048447177,-0.026557401,-0.170991421,0.065283880,0.029635811,0.982660472
1403636596363555584,0.022938654,0.048561160,-0.030349450,-0.169080794,0.066979863,0.030414969,0.982853174
1403636596413555456,0.018916862,0.048710227,-0.034665775,-0.166153565,0.067915723,0.029282970,0.983322382
1403636596463555584,0.014834303,0.049038410,-0.038643267,-0.163112879,0.066962369,0.027215727,0.983956039
1403636596513555456,0.010817837,0.049076490,-0.042980820,-0.160523906,0.065211445,0.024536541,0.984569728
1403636596563555584,0.006855949,0.049178675,-0.046613872,-0.158577845,0.063348860,0.021086274,0.985086501
1403636596613555456,0.003398243,0.049489535,-0.049391948,-0.158465400,0.063631400,0.019038033,0.985128045
1403636596663555584,0.000386585,0.049616311,-0.051560160,-0.159909591,0.063296176,0.018454485,0.984927356
1403636596713555456,-0.001944610,0.049813695,-0.053047568,-0.161517844,0.062012050,0.017460890,0.984764755
1403636596763555584,-0.003388764,0.050011639,-0.053397447,-0.161134750,0.060702670,0.015241613,0.984945953
1403636596813555456,-0.004141603,0.050081298,-0.052845843,-0.158389464,0.060405374,0.013492439,0.985434890
1403636596863555584,-0.004168670,0.049818795,-0.051013619,-0.155306891,0.060605392,0.009351887,0.985961080
1403636596913555456,-0.003681018,0.049065165,-0.048171777,-0.152992055,0.061607797,0.007083583,0.986279726
1403636596963555584,-0.002438113,0.048158742,-0.044142134,-0.153028116,0.062890053,0.003670690,0.986211836
1403636597013555456,-0.000935750,0.047075290,-0.039153501,-0.155039310,0.064049542,0.003476199,0.985823691
1403636597063555584,0.000723588,0.045689493,-0.033814743,-0.160920590,0.064202391,0.002410128,0.984874010
1403636597113555456,0.002651975,0.043988500,-0.028034937,-0.167136982,0.061603453,0.003108521,0.984002352
1403636597163555584,0.004527717,0.042273808,-0.021740643,-0.172129124,0.056509003,0.001125831,0.983451605
1403636597213555456,0.006454036,0.040144600,-0.015383010,-0.174671069,0.050085951,-0.000539625,0.983351946
1403636597263555584,0.008292021,0.037669886,-0.008842854,-0.174931556,0.043214664,-0.003103301,0.983626842
1403636597313555456,0.009904493,0.035071064,-0.002094137,-0.173515722,0.035682768,-0.007159441,0.984158397
1403636597363555584,0.011044884,0.032172780,0.004525054,-0.171512336,0.027921416,-0.010143972,0.984733999
1403636597413555456,0.012199398,0.029664725,0.010914362,-0.169770196,0.019653352,-0.014943398,0.985174358
1403636597463555584,0.012640437,0.027211960,0.016860070,-0.167932466,0.011176196,-0.019563658,0.985540986
1403636597513555456,0.012629853,0.025298603,0.022130042,-0.165654197,0.001687022,-0.024719447,0.985872567
1403636597563555584,0.011801788,0.023791153,0.026801031,-0.162645221,-0.008984193,-0.027870875,0.986249983
1403636597613555456,0.010543679,0.022663008,0.030236438,-0.158644393,-0.021327062,-0.028697688,0.986688137
1403636597663555584,0.008803984,0.022026841,0.032386076,-0.154379904,-0.033966135,-0.029656792,0.986982048
1403636597713555456,0.006618233,0.021922205,0.033392388,-0.149706200,-0.045634735,-0.030943768,0.987191975
1403636597763555584,0.003888220,0.022241982,0.033166748,-0.145276994,-0.054205846,-0.033087246,0.987350762
1403636597813555456,0.001566133,0.022819687,0.032030273,-0.141476572,-0.062504917,-0.034011092,0.987380743
1403636597863555584,-0.000777386,0.023834512,0.029703502,-0.138453677,-0.067332946,-0.037746884,0.987356067
1403636597913555456,-0.002724771,0.025108125,0.026674727,-0.136478797,-0.072327815,-0.041920763,0.987109363
1403636597963555584,-0.004354809,0.026676234,0.023173932,-0.136955395,-0.074889980,-0.045908611,0.986674786
1403636598013555456,-0.005651037,0.028486721,0.019106412,-0.138709858,-0.076938227,-0.048689403,0.986138642
1403636598063555584,-0.006576548,0.030323215,0.014890794,-0.142648995,-0.077527173,-0.050014511,0.985464036
1403636598113555456,-0.007157427,0.032557033,0.010485665,-0.148352057,-0.078024194,-0.049359612,0.984615445
1403636598163555584,-0.007434507,0.034723558,0.006202575,-0.155891687,-0.076066032,-0.050435502,0.983548641
1403636598213555456,-0.007126075,0.037089296,0.002578898,-0.165328979,-0.073461585,-0.051100690,0.982170284
1403636598263555584,-0.006687593,0.039598309,-0.000746473,-0.174530938,-0.070346482,-0.053719319,0.980665326
1403636598313555456,-0.005908558,0.041808192,-0.002975635,-0.181877762,-0.066694744,-0.054291576,0.979553342
1403636598363555584,-0.004891485,0.043772783,-0.004262908,-0.186564401,-0.062357601,-0.056526769,0.978830934
1403636598413555456,-0.003605798,0.045420475,-0.004433200,-0.189165354,-0.058056947,-0.057379484,0.978546560
1403636598463555584,-0.002246171,0.046971377,-0.003620050,-0.188418344,-0.055980150,-0.058964286,0.978717506
1403636598513555456,-0.000946247,0.048013631,-0.001872728,-0.185511678,-0.055473752,-0.059202928,0.979287028
1403636598563555584,0.000373261,0.048551239,0.000709925,-0.180290222,-0.058471803,-0.059997316,0.980039179
1403636598613555456,0.001388247,0.048721559,0.003910291,-0.173556447,-0.061087284,-0.059226234,0.981141567
1403636598663555584,0.002565648,0.048953019,0.007652321,-0.165104643,-0.066506863,-0.058823820,0.982271373
1403636598713555456,0.003430608,0.049289074,0.011714003,-0.155614540,-0.072173908,-0.058178876,0.983458340
1403636598763555584,0.004305947,0.049764708,0.015633661,-0.144684434,-0.079042196,-0.057005994,0.984666944
1403636598813555456,0.005099837,0.050597340,0.019685004,-0.133539528,-0.084741496,-0.055427365,0.985856950
1403636598863555584,0.005925601,0.051624514,0.023480775,-0.121260911,-0.088526607,-0.053745165,0.987203240
1403636598913555456,0.006800593,0.052814111,0.027248062,-0.110883810,-0.090600438,-0.050933208,0.988383591
1403636598963555584,0.007652753,0.054293845,0.030966017,-0.101691499,-0.090951875,-0.050402410,0.989366591
1403636599013555456,0.008237261,0.055875726,0.034253146,-0.094098739,-0.091396853,-0.051343739,0.990028203
1403636599063555584,0.008643614,0.057050906,0.036961555,-0.085829690,-0.093443453,-0.049364422,0.990689039
1403636599113555456,0.008971309,0.058055095,0.039063439,-0.076191604,-0.097208783,-0.046649642,0.991246223
1403636599163555584,0.009257273,0.058803678,0.041089065,-0.063414373,-0.101559147,-0.043935701,0.991833627
1403636599213555456,0.009535047,0.059340350,0.042912301,-0.046922177,-0.102897331,-0.042658623,0.992668450
1403636599263555584,0.009640754,0.059667449,0.044690382,-0.031074416,-0.103391476,-0.039276354,0.993379056
1403636599313555456,0.009743311,0.060006458,0.046379063,-0.017940605,-0.103739135,-0.036179587,0.993784368
1403636599363555584,0.009841796,0.060465738,0.047848500,-0.008192471,-0.102613501,-0.034180943,0.994100094
1403636599413555456,0.010005718,0.061062559,0.049422733,-0.003180997,-0.099306837,-0.035106070,0.994432271
1403636599463555584,0.010165218,0.061698444,0.050589148,-0.001302920,-0.096214026,-0.035311617,0.994733274
1403636599513555456,0.010167721,0.062383376,0.051781833,-0.001962054,-0.091359213,-0.034823254,0.995207012
1403636599563555584,0.010299052,0.063170731,0.052881472,-0.004251505,-0.087536678,-0.033417474,0.995591521
1403636599613555456,0.010433272,0.063897535,0.053654265,-0.007600008,-0.084722087,-0.032617453,0.995841622
1403636599663555584,0.010597875,0.064706191,0.054170139,-0.009933266,-0.082667425,-0.033382580,0.995968401
1403636599713555456,0.010784028,0.065290265,0.054561410,-0.008713392,-0.082238428,-0.032066215,0.996058583
1403636599763555584,0.011051490,0.065286733,0.054455534,0.000302182,-0.083784528,-0.031828862,0.995975375
1403636599813555456,0.011267547,0.065305904,0.054449219,0.008562449,-0.083799876,-0.030843345,0.995968342
1403636599863555584,0.011430370,0.065375231,0.054445013,0.015132963,-0.084325910,-0.029287636,0.995892704
1403636599913555456,0.011522911,0.065440960,0.054283138,0.016786732,-0.084804051,-0.028092701,0.995860040
1403636599963555584,0.011627689,0.065479428,0.054401174,0.015954288,-0.083739750,-0.026637353,0.996003807
1403636600013555456,0.011725376,0.065550238,0.054421205,0.015452897,-0.083032630,-0.025508976,0.996100426
1403636600063555584,0.011923174,0.065690264,0.054463841,0.015416241,-0.083974428,-0.023215864,0.996078134
1403636600113555456,0.012059920,0.065642640,0.054358207,0.018598055,-0.084879994,-0.020395784,0.996008813
1403636600163555584,0.012162672,0.065699466,0.054339428,0.019124934,-0.084423095,-0.021879286,0.996006131
1403636600213555456,0.012082359,0.065671243,0.054291107,0.018733218,-0.085053623,-0.020387359,0.995991647
1403636600263555584,0.012084037,0.065673254,0.054315545,0.018742202,-0.085253038,-0.020379780,0.995974541
1403636600313555456,0.012060008,0.065685682,0.054257844,0.018851414,-0.085403763,-0.019738767,0.995972455
1403636600363555584,0.012024850,0.065656088,0.054187708,0.018841684,-0.085540980,-0.019162077,0.995972157
1403636600413555456,0.012021963,0.065662235,0.054200970,0.018833874,-0.085736059,-0.019358885,0.995951712
1403636600463555584,0.011988342,0.065653898,0.054211464,0.018828776,-0.085816465,-0.018822275,0.995955229
1403636600513555456,0.012019198,0.065655977,0.054226477,0.019019961,-0.085583463,-0.018964859,0.995968878
1403636600563555584,0.012038635,0.065670714,0.054224186,0.019087436,-0.085670859,-0.019267237,0.995954275
1403636600613555456,0.011979689,0.065648481,0.054211624,0.018936653,-0.085691154,-0.018901544,0.995962441
1403636600663555584,0.012008887,0.065654121,0.054221481,0.018935487,-0.085668132,-0.019065931,0.995961308
1403636600713555456,0.012001822,0.065655760,0.054228157,0.018958511,-0.085729897,-0.018954201,0.995957673
1403636600763555584,0.011979298,0.065654054,0.054213531,0.018925428,-0.085689172,-0.018883608,0.995963156
1403636600813555456,0.012006887,0.065651052,0.054208551,0.018979264,-0.085602663,-0.019019457,0.995966971
1403636600863555584,0.011990690,0.065656319,0.054214906,0.018902458,-0.085728049,-0.018819205,0.995961487
1403636600913555456,0.012011475,0.065652996,0.054218210,0.018925929,-0.085592099,-0.019025959,0.995968759
1403636600963555584,0.011979560,0.065653943,0.054204024,0.018825352,-0.085707135,-0.018682968,0.995967269
